character,pinyin,similarity
𢘅,róu,0.4330183467961151
𢝹,tì,0.4330183467961151
𠯰,shí,0.4329965872065742
㦦,ì,0.4326520162177302
訒,rèn,0.4325643141322778
䜍,䜍liáo,0.4325439868936945
歍,yāng,0.432239028461186
懈,xiè,0.4320778024083179
懶,lǎn,0.4320778024083179
伊,yī,0.432008049195009
㥝,mǐ,0.4319624068843694
㦪,xiè,0.4318933202694284
誺,chī,0.4316710410966124
𧩚,𧩚chī,0.4316710410966124
䚳,zhì,0.4316710410966124
怩,ní,0.4312006464690079
㤞,duó,0.4308565725948464
𢘃,mú,0.4308088970393513
㥛,kè,0.4308088970393513
㤿,ān,0.4308088970393513
惗,iè,0.4308088970393513
𢞟,gào,0.4306674980435471
快,kuài,0.4306116875961789
恑,guǐ,0.43057614686034
咧,liē,0.4305357500745893
㦆,hū,0.4301690940257915
誥,gào,0.4301366087372025
憦,lào,0.430135472345148
識,shí,0.4299008045435492
倡,chāng,0.4297737811172218
佛,fó,0.429771896814254
憺,dàn,0.4295754108998865
㤴,chè,0.4295350856541441
㣿,zhuó,0.4294805834380557
他,tā,0.4292779936534995
㰽,àn,0.4291868179025219
愉,yǔ,0.4288812598072212
謑,xí,0.428863914063913
𣢇,hāi,0.4284464988622617
誶,suì,0.4284046114824963
𧮙,𧮙zuó,0.4284046114824963
歒,tì,0.4283578700017729
怜,líng,0.4280972638145573
惏,lán,0.4279927076212959
懢,lán,0.4279927076212959
慱,uán,0.4278663319728501
譺,yǐ,0.4275446468615416
㦋,zhā,0.4275096439436491
記,jì,0.4270573854119883
諀,pǐ,0.4269321822662303
忹,wǎng,0.4268092881731138
吤,jiè,0.4264614610293458
忺,iān,0.4256386501686262
㥩,duǒ,0.4254753845493145
詑,tuó,0.4254454438509039
㤞,chà,0.4254235232538012
憹,náo,0.425318412616752
吞,tūn,0.4252896804668282
伙,huo,0.4251759521009719
咬,yǎo,0.4251566956351143
𧪢,𧪢xì,0.4246812860864234
䛥,xì,0.4246812860864234
恏,hào,0.4246413171745847
詇,yàng,0.4244655075958645
懊,ào,0.4243783846227497
𢥐,pèi,0.4243161803022273
𧩶,⁹𧩶qià,0.4242694023429703
僵,jiāng,0.4238070584860896
誇,kuā,0.4236744083679943
𠴯,shè,0.4233662648036517
懠,jī,0.4231001631492315
譔,quán,0.4230587641804305
諃,諃chēn,0.4230587641804305
哆,chǐ,0.4224591082072203
歌,gē,0.4223738298143012
謬,miù,0.4223070050126444
詩,shī,0.4221147338858126
喇,la,0.422066390344392
詀,tiē,0.4219950563340795
譂,chán,0.4219950563340795
𧮞,𧮞xuè,0.4219950563340795
䛳,yàn,0.4218557718663799
詙,bó,0.4218404695421601
倁,倁zhī,0.4216740316012434
㑚,㑚nuó,0.4216740316012434
慘,cǎn,0.4215309003761288
𢝆,zhòng,0.4214591645147071
𣢥,diàn,0.4210793753855472
悗,mán,0.4210362887891362
怚,zū,0.4207992036215429
悟,wù,0.4205837141220902
訯,sǎ,0.4203866027453771
詨,iào,0.4201225010885073
讔,yǐn,0.4200408498000986
惹,ruò,0.419851304083602
詒,yí,0.419840459281311
悾,kōng,0.4195895874542713
𢠭,bā,0.4194051089983982
悈,kè,0.4193334138492459
傌,mǎ,0.418959457340597
憥,áo,0.418424149602881
𠌮,𠌮zhē,0.4183162921637469
僧,sēng,0.4180741294309137
詠,yǒng,0.417939457126055
譀,xiàn,0.4177992752508181
謑,xǐ,0.4177992752508181
謯,zhǎ,0.4177992752508181
謰,lián,0.4177992752508181
譇,zhā,0.4177992752508181
謶,zhē,0.4177992752508181
諹,yáng,0.4176178069583615
僢,chuǎn,0.4175259837392226
𠌚,𠌚nòng,0.4175187527321352
唅,hán,0.4173828311760071
應,yīng,0.4173237703410796
欲,yù,0.4169927551643894
伍,wǔ,0.4169835947523979
憡,cè,0.4164071311557933
慝,tè,0.416145195911042
𠽼,sè,0.4159756431464056
䜐,huī,0.4158727311009418
謗,bàng,0.4158727311009418
𧧉,𧧉tuō,0.4158727311009418
啜,chuò,0.4158725339656791
䛙,䛙xù,0.4156235643214416
䜡,䜡yù,0.4156235643214416
俞,zhū,0.4155722735396834
倛,qī,0.4153465806450468
怢,tū,0.415247175580573
讄,lěi,0.4152324274320921
慏,mǐng,0.4152169768585938
僨,fèn,0.4151451512454188
歃,shà,0.4150558114312141
咬,jiāo,0.415009326602788
呴,hōu,0.4149671393415281
愫,sù,0.4149633337838617
𧪚,𧪚ái,0.4146063655376041
怕,bó,0.4145621332169817
訊,xùn,0.414382552438602
吴,tūn,0.4142904418527308
欶,shuò,0.4140900233722108
𠐀,𠐀yí,0.4132958505822982
恔,jiǎo,0.413250238780994
憮,wǔ,0.4132174184022708
僪,yù,0.4132038330032279
啉,lán,0.4131727315462817
慌,huǎng,0.4130281309152934
懮,yǒu,0.4127418907277499
𣢐,kēng,0.4126887285823457
㰢,ēng,0.4126887285823457
愀,qiǎo,0.4124141727517118
欸,āi,0.4123908390005814
怚,jù,0.4122420418678278
訛,é,0.4119169924475383
悵,chàng,0.4118734030789694
𧭇,𧭇mián,0.4118459247174528
戂,mó,0.4115215620859478
僜,dēng,0.4114921811100311
嗌,ài,0.4114691164788785
佉,qū,0.4112517569271518
僗,láo,0.4112202213254077
歁,kǎn,0.4110218169658461
噇,huáng,0.4107040873293378
𠲹,jì,0.4107040873293378
咹,è,0.4107040873293378
啖,dàn,0.4107040873293378
喫,chī,0.4107040873293378
慲,mán,0.4103267371960796
怑,bàn,0.4098372812204217
伾,pī,0.4097603877589264
㦃,hǎn,0.4096523895043523
𧫾,𧫾jiù,0.4096145063488001
謳,ōu,0.4095563580754159
仁,rén,0.4093431592452269
諂,chǎn,0.4093241696907631
謈,pó,0.4092259217605418
𠷀,rǔn,0.4090959306746113
憷,chǔ,0.4089953390017045
𧩃,𧩃chōng,0.4087024054403383
𢛖,xiàng,0.4086587428601399
哱,bō,0.4084332214548496
𧭈,níng,0.4080796752672921
𣌚,chūn,0.4080489216585385
詳,xiáng,0.4079091155389592
𠎿,jiě,0.4078314722734574
調,tiáo,0.4075614112418545
謶,zhuó,0.4075566757414502
䜃,duī,0.4075566757414502
噻,āi,0.4074185446205113
謉,tuí,0.4072131751345906
𧬏,𧬏mǔ,0.4071572344165298
𧫓,𧫓lǔ,0.4071572344165298
誩,jìng,0.4070826209483329
偈,jì,0.4068445078474347
嗓,ǎng,0.4067693933068937
忞,mín,0.4066697578165011
憚,chǎn,0.4065755690164435
歇,xiē,0.4064650571890619
恾,áng,0.4062146847316504
䛈,䛈shì,0.406017655095184
𢡵,ruǎn,0.4057492203585999
𡁕,zá,0.4057391591233681
𢗿,mò,0.4056738840739354
𠴂,nǔ,0.4055892554475562
侯,hóu,0.4051407215502245
憔,qiáo,0.4050468985772038
合,hé,0.4048743121594616
怔,zhēng,0.4045521261589298
怷,shù,0.4041254662757036
䚷,xì,0.404045680189024
懩,ǎng,0.4040402134875747
仳,pí,0.4038737870471425
𠵮,fěn,0.403567128994102
仔,zǐ,0.4034570500557397
怋,mén,0.403432696661201
怟,dì,0.403432696661201
變,biàn,0.4029222724804716
𠽵,yù,0.4026265656272423
恉,zhǐ,0.4025546270713742
𣢶,chù,0.4024557485951472
𣤨,huò,0.4023919369022682
慧,huì,0.4021680466103186
㰝,yǐ,0.4021454093394953
欬,kài,0.4021454093394953
愨,què,0.4020152508345815
𢡈,cuì,0.4020152508345815
𢤫,jǔ,0.4020152508345815
𧨵,𧨵kè,0.4017060350947219
愒,kài,0.401639460198615
懆,sào,0.401639460198615
懊,yù,0.401639460198615
𢙁,wù,0.401639460198615
𣢝,xìng,0.401567694137706
惰,duò,0.4014968637363289
謨,mó,0.4013742486902301
噎,yì,0.4013385815605323
思,sāi,0.4012985760668107
𢝸,guò,0.4011987691358903
𠽣,zhǎ,0.4011386185178258
䛘,nín,0.4006961823725017
䛞,hàn,0.4006961823725017
𧮑,tà,0.4006961823725017
𧭣,𧭣guó,0.4006961823725017
𧭞,𧭞liè,0.4006961823725017
𧭔,𧭔téng,0.4006961823725017
𧪨,𧪨mà,0.4006961823725017
𧪞,kē,0.4006961823725017
䛍,fèi,0.4006961823725017
𧨷,𧨷sè,0.4006961823725017
䛪,qióng,0.4006961823725017
䛽,zhǎ,0.4006961823725017
訉,訉fàn,0.4006961823725017
詀,zhān,0.4006961823725017
詍,yì,0.4006961823725017
誱,jié,0.4006961823725017
謧,lí,0.4006961823725017
謺,zhé,0.4006961823725017
譑,jiǎo,0.4006961823725017
譨,nóu,0.4006961823725017
讘,niè,0.4006961823725017
𧧔,𧧔zhōu,0.4006961823725017
𧩹,shī,0.4006961823725017
䛅,䛅xiá,0.4006961823725017
忈,rén,0.4006401549008101
諟,shì,0.4006035888486263
𢗴,xī,0.4005391303053522
儻,chèng,0.4005149231613148
嗐,ài,0.4002438383617942
𢙺,zhì,0.3998469606243877
𢣘,wèi,0.3998469606243877
𠀷,𠀷jī,0.3991543709555639
吸,xī,0.3990358634080466
請,qìng,0.3988100983453705
諞,pián,0.3987781969410772
歏,jìn,0.3984318232215476
向,xiàng,0.3982150928026637
向,xiàng,0.3982150928026637
恕,shù,0.39798093313791
譩,yī,0.3978964569573943
𢤄,sōng,0.397825802023093
嘚,dē,0.3977468264164324
𣤩,chì,0.397671474876269
誦,sòng,0.3976275679165216
歁,qiǎn,0.3975474444935251
仆,pú,0.3973946227245594
悝,kuī,0.3973817999835102
吃,chī,0.3970497467417093
𢢜,yè,0.3967957478038844
㗕,gòu,0.396677157021044
叺,chǐ,0.3965612557763184
吭,háng,0.3964383878013705
詌,gàn,0.3963143387479021
吽,óu,0.3958089307718232
懺,chàn,0.3955947563622957
𣢑,xī,0.3948449457935382
懎,è,0.3948137596934684
憖,yìn,0.3946839585968305
怮,yōu,0.3946365227023016
㤴,dié,0.3946324483490246
譒,bò,0.3944728633910202
㱋,què,0.3944299653035989
伕,ū,0.3941991055768264
謾,mán,0.3941770833427194
諕,xià,0.3941770833427194
諆,qī,0.3941770833427194
詒,dài,0.3941770833427194
詐,zhà,0.3941770833427194
𧥺,jùn,0.3941770833427194
𡂏,liè,0.3941521096643413
𠷍,tà,0.3938478869889739
懔,lǐn,0.3938270600628848
𢘬,xī,0.3938256249383537
誒,xī,0.39366567397024
誒,éi）,0.39366567397024
譆,xī,0.39366567397024
誒,ěi）,0.39366567397024
誒,èi）,0.39366567397024
誒,,0.39366567397024
憴,héng,0.3935256655019285
恌,tiāo,0.3932870388753825
䛰,hùn,0.3932052528508995
䛋,䛋jì,0.3932052528508995
諅,jī,0.3932052528508995
誧,bū,0.3932052528508995
謡,yáo,0.3929268232042786
𧧸,bié,0.3926046716224201
詖,bì,0.3926046716224201
愈,ù,0.3925729655573704
欻,xū,0.3924580839675415
喹,ku?,0.3919504361733151
歆,xīn,0.3918011893627707
慔,mù,0.391272372538417
忞,wěn,0.3910133528117844
怓,náo,0.3910133528117844
惃,ǔn,0.3910133528117844
慒,cáo,0.3910133528117844
𣤃,ǎi,0.3909961603487133
惴,guà,0.390968165887687
恮,quān,0.3909056654941296
慦,iù,0.3909056654941296
㥌,jú,0.3909056654941296
慬,jǐn,0.3909056654941296
㥯,yǐn,0.3909056654941296
𢟩,suì,0.3909056654941296
𢣏,ài,0.3909056654941296
悂,pǐ,0.3909056654941296
唶,zé,0.3906813477863799
儕,chái,0.3904399176100887
𧥮,hù,0.3904068166491442
𧦚,hù,0.3904068166491442
侲,chēn,0.3903926922811382
𢛛,wàng,0.3900737334075099
𠾨,kān,0.3894863074505993
誺,lài,0.3894862266256128
㱇,xì,0.3894820055645364
𣤡,xiào,0.3894820055645364
怏,yàng,0.3894816843563344
怸,ī,0.3892347566265251
𧬊,xì,0.388980555410866
倩,qiàn,0.3889396614674012
㰥,huì,0.3889119548214723
讋,zhé,0.3886595881568837
𢡂,dàng,0.3886384476411944
嗛,qiǎn,0.3885709272419542
𢗳,mí,0.3884229402994179
憈,qū,0.3882112345781098
惇,dūn,0.3880614795799876
仈,仈bā,0.3880456289357648
悃,kǔn,0.387998346072954
傝,tàn,0.3878000021980348
怠,dài,0.3876819218198287
愰,huàng,0.3876214257612551
𢞦,fú,0.3876214257612551
𧨄,𧨄yuē,0.3876015448103727
欯,xì,0.3875366730275573
仙,xiān,0.3872601262560329
諶,chén,0.3872198963894848
俊,jùn,0.3871745561883016
𠑟,biān,0.3870488740385309
呥,án,0.386635649710248
怜,lǐng,0.3865338009929374
諏,zōu,0.3864948197469196
懭,kuǎng,0.3864869447976766
𢤂,lí,0.3864869447976766
𢛄,yà,0.3864869447976766
𢘸,jiàng,0.3864869447976766
慀,xì,0.3864869447976766
懥,zhì,0.3864869447976766
惔,dàn,0.3864869447976766
悽,qì,0.3864869447976766
忊,dìng,0.3864869447976766
㦥,xiǎn,0.3864869447976766
倱,倱hùn,0.3860515770962856
讕,lán,0.3859175743645092
諸,chú,0.3858022831589215
𣢜,yǒu,0.3857662681911272
㰴,pǒu,0.3855536677463487
咋,zé,0.3854299265877325
譮,xiè,0.3851903641450454
𧧩,𧧩jí,0.3850883013152694
哈,hā,0.3850188628251361
訑,yí,0.3849412513143749
俤,俤dì,0.3845291026672379
听,yí,0.3844606250299376
忏,chàn,0.3843348535882712
戇,zhuàng,0.3839083048039552
詑,xī,0.3839038960590664
憨,ān,0.3838861478564855
僮,zhuàng,0.383738060403942
訝,yà,0.3835974892581457
𢗊,xiè,0.3835840162929029
伾,pī,0.3833380180022418
伾,pī,0.3833380180022418
忻,xīn,0.3832479995880438
䛏,ní,0.383227499133506
做,zuò,0.3831401703920234
伯,bǎi,0.3828807177741826
慻,juàn,0.3826568144550342
歍,wū,0.3825923398010145
嗃,xiāo,0.3825535277157503
怬,ì,0.3823040894088967
請,qíng,0.3822627641969248
誙,kēng,0.3822225961653263
詢,xún,0.3821369313680831
謂,wèi,0.381991006621985
諻,huáng,0.3818291216774783
愭,í,0.3818084072177177
慪,òu,0.3815433812324311
戁,nán,0.3814842974244536
𢣐,īn,0.3814842974244536
𢚁,jì,0.3814842974244536
恪,è,0.3814842974244536
悘,yì,0.3814842974244536
惕,tì,0.3814842974244536
𠰄,yī,0.3812965373374095
咫,zhǐ,0.3812191480460496
𧭤,bào,0.3809746385681872
𣤖,tì,0.3808870264808329
㱄,hēi,0.3808870264808329
㰰,xià,0.3808721277014052
慥,ào（旧读cào）,0.3807211434939354
𧭻,𧭻hān,0.3806925827710802
𧬁,𧬁hào,0.3806498549492667
傈,lì,0.3805771847559437
愷,kǎi,0.3803272030609329
𠑃,𠑃jí,0.3802175414308932
想,xiǎng,0.3802026163178567
悮,ù,0.3800145297161116
𧨧,𧨧suì,0.3799891428682303
詭,guǐ,0.3797825304747955
䛫,zhāng,0.3797631724598696
謝,xiè,0.3796828505500367
𧬋,𧬋fā,0.3795478239249151
伳,伳xiè,0.3794864724853917
恄,xì,0.3794424070948506
誤,wù,0.379278478992265
𢢹,xiòng,0.3792747501409554
𧦑,𧦑háng,0.3791067594357606
𠿑,hán,0.379070188105303
㱊,ōu,0.3786733386350927
㗱,jí,0.3786329701696787
係,xì,0.3786235530970123
𧩮,sòu,0.3786176448668966
忱,chén,0.3786063794425841
㐻,㐻nèi,0.378504434868268
㒡,㒡yóu,0.378504434868268
伉,kǎng,0.378504434868268
伋,jí,0.378504434868268
侅,hài,0.378504434868268
俞,shū,0.378504434868268
儚,méng,0.3782469889563025
諣,huà,0.3780224089399106
愊,bì,0.3777296924822358
慺,lóu,0.3772570099501033
䜙,án,0.3772415349081956
噋,tūn,0.377198960724714
噰,yǒng,0.3771964152256631
𠯓,zhé,0.3771964152256631
訰,zhūn,0.3769426723513663
𡂭,zhē,0.3768877949544774
𣢭,yí,0.3766246049592968
歠,chuò,0.3766246049592968
憿,jiǎo,0.3765360705525782
噥,nóng,0.3764122312879833
懶,lài,0.3762268494598423
㗵,ù,0.3761154476947499
僮,tóng,0.3759859290646883
愄,wēi,0.3757924629827342
謅,chōu,0.3757725920892146
誛,qīn,0.3757725920892146
𣤌,chuài,0.3756935608336799
𧦝,hào,0.3754763623032523
儭,chèn,0.3754758225117452
𧥵,𧥵guò,0.3754120438812293
𠻍,huàn,0.3753662914583562
𡂡,shù,0.3753662914583562
懂,dǒng,0.3753499697286034
噳,yǔ,0.3752709842288649
噯,ǎi,0.3750220863552989
噲,kuài,0.3749577426795212
𡁌,ā,0.3747811699942639
惊,jīng,0.3744363586452265
众,zhòng,0.3744039335487469
㦣,wèi,0.374358937762009
伝,伝yún,0.3742859365932615
噂,zǔn,0.3741122223388067
愕,,0.3740739276544422
𣤢,xì,0.3737550652517501
忼,hāng,0.3735302392480463
㦌,hū,0.3733726131799188
啐,è,0.3733532885419589
𢥳,hē,0.3732833178876748
僶,僶mǐn,0.37289470411609
𢤱,lǒng,0.3725830161925287
𠯔,pǐ,0.3725827407030734
怗,tiē,0.3725392851352685
囔,nāng,0.3722237486070326
噆,cǎn,0.3721037395816209
㰵,ú,0.371982275642025
諭,tǒu,0.3715163034671916
𧩮,xiǎo,0.3715163034671916
㕸,lì,0.3715113427222427
詑,duò,0.3715074591937451
噪,ào,0.3714308159368476
㕬,gōng,0.371388971346799
倒,dǎo,0.3711908362807096
憀,liáo,0.3710542303892978
𣣌,sì,0.370994208210054
𢗎,yì,0.3709499556176001
恰,qià,0.3709499556176001
諳,ān,0.3705709910886618
仆,pū（又读fù）,0.3704342895515162
誔,誔tǐng,0.3704025012156295
䜕,mài,0.3703922220499106
䛝,náo,0.3698176200597633
慢,màn,0.3697041158016155
侁,shēn,0.3695894236058654
啇,dì,0.3695354166334594
𠯂,cí,0.3694730405716395
訹,xù,0.3694456174436182
詫,chà,0.3693233819253794
譙,qiáo,0.3692451266646915
𢝳,gǔ,0.3691202491837803
人,rén,0.3689082804307707
恢,huī,0.3688782848020138
惾,zōng,0.3688605447461278
佣,yōng,0.3687163682295244
𢛉,nèi,0.36814980039125
怤,fū,0.36814980039125
𢗹,ì,0.36814980039125
喠,chǒng,0.3678033108153779
讑,yào,0.3677685743911236
許,hǔ,0.3676472842701309
嘹,liào,0.3675382988533506
偦,xǔ,0.3674218206413318
𠏓,𠏓xiān,0.3674034495045192
請,qǐng,0.3673080766991328
儓,tái,0.3671582813412266
愛,ài,0.3670051302252828
𢡑,lì,0.3669297964212683
譾,譾jiǎn,0.3666641356000642
喏,rě,0.366504035894367
𧫦,yī,0.3663266257545098
𧪮,huá,0.3663266257545098
𠰹,tuō,0.3662377472614485
𣣉,xì,0.3661780059035741
𣣳,yáo,0.366078718309291
和,huó,0.3659388988323007
診,zhěn,0.3658525478969656
䚿,yìn,0.3656300812519568
慙,cán,0.365301254089729
仡,yì,0.3652616039424044
𣣭,shè,0.3652328669281012
訪,fǎng,0.3651385333782438
謯,zhā,0.365111028901543
慎,shèn,0.3647718039985786
俟,qí,0.364737537085557
悘,yī,0.3647140950374344
𠐡,𠐡bèi,0.3646028532805286
𢝂,dú,0.3645633843722416
𠯘,bàn,0.364526062609235
俥,jū,0.3644034772067456
𧭸,𧭸xiè,0.3637475348855163
訾,zī,0.3635635126394603
偣,偣yān,0.3635320980661343
慜,ǐn,0.3630263174123613
諣,guā,0.3630225850402269
謋,謋huò,0.3629555241459956
呶,ná,0.3629201475235149
倯,sōng,0.3629092967420934
𢚺,tēng,0.3629032571040109
𡃩,guī,0.3628070231352628
歞,è,0.3627400789712243
噼,pī,0.3627109986717631
哧,chī,0.3627109986717631
咹,àn,0.3623632000226685
恍,huǎng,0.362184482588923
惒,hé,0.3621780020892188
体,tǐ,0.3620158259489513
㥽,cè,0.361807219931427
叭,ba,0.3617092262745456
𢜬,uó,0.3616706594366663
呵,hē,0.3616593937184118
俸,fèng,0.361580852936013
懝,ài,0.3615766182082936
𢗄,xià,0.3614759133990703
𣢟,xián,0.3614398650991844
愓,yáng,0.3613719624718912
憊,bèi,0.3612984584614
恦,shàng,0.3612373134460943
讙,huān,0.3611647426404022
㤖,zhù,0.361071310781668
伯,bó,0.3610188711758986
唅,án,0.3608271185981396
唅,hán,0.3608271185981396
佞,nìng,0.3606699295072794
倭,wō,0.3606064218375164
仗,hàng,0.3605833832061925
𢚫,kòu,0.3605647861702832
㖪,guó,0.3605427899620235
𠽶,cuì,0.3605347166983477
倻,倻yē,0.3603170034426826
唓,hē,0.3602995729327781
𠱫,è,0.3600953723452805
㕧,xī,0.3600125675584695
譁,wá,0.3599389303270363
證,zhèng,0.3594800222190352
嗅,xiù,0.359451711173519
㑟,㑟běng,0.3594308684108899
懬,kuàng,0.359285284318553
𣢐,qīn,0.3588778147744716
忴,qín,0.3587262521516168
傢,jiā,0.3586927592967462
囁,niè,0.3586833200583038
𧬩,¹³𧬩zá,0.3583527235343489
𧬨,huì,0.3583527235343489
詻,lüè,0.3583527235343489
恀,hì,0.3581925349073326
㒚,yìn,0.3581648325928022
嗆,qiàng,0.3580300007472762
𧬧,𧬧chuáng,0.3579723440118015
嘮,chāo,0.3579064305535921
𠍹,𠍹zhá,0.3576951848368515
嗄,xià,0.3575582616082282
喭,yǎn,0.3574213096834092
㤆,àn,0.3573405853880483
㤆,fàn,0.3573405853880483
喃,nán,0.357297314829027
愒,hè,0.3572522145737357
𧧊,𧧊wā,0.3572326125119105
唒,qiú,0.3571608213814985
歋,yé,0.3571236971730872
台,tái,0.3568862008626596
愚,yú,0.3568763792680944
吨,tún,0.3568268967865396
佩,pèi,0.3568111107711428
謚,xì,0.3564903225657932
𧥤,xī,0.3564903225657932
惸,ióng,0.3564134465029119
優,yōu,0.3561302809421369
僁,xiè,0.3561302809421369
囊,náng,0.3560858608067101
𣢷,ǒu,0.3560026870884945
諼,xuān,0.3559200678733916
𧦎,𧦎xiā,0.3558538987936052
恊,xié,0.3557072749562205
𠏖,𠏖qiāo,0.3555032715145356
詀,diān,0.3554438436992669
詊,詊pàn,0.3554438436992669
㖶,yè,0.3553519521399276
嚌,jì,0.3553156532179841
㰹,xiàn,0.3552118809938508
欱,hē,0.3551251349047283
儺,nuó,0.3550952858279249
惟,wěi,0.3548959844843846
什,shén,0.3547245432691571
㰤,qiè,0.3546535408089068
恎,dié,0.3546509990473152
𡀗,shī,0.35456297074602
低,dī,0.3544737560377144
仹,fēng,0.3544667622800281
次,zī,0.3543326205374752
諉,wěi,0.3539116431275845
余,xú,0.3538184638819382
令,lǐng,0.3536571598574627
咧,liě,0.3536136156415045
㗾,xuē,0.3534974633657026
㒝,miè,0.3534182606068839
憸,xiān,0.353414461302828
嘬,zuō,0.3532104109299337
㥆,tuì,0.3531403754157782
欦,qiān,0.3531382394827615
𣢺,ān,0.3531382394827615
吵,chāo,0.3530595461357253
俋,yì,0.3530497447603876
𧨀,suō,0.3530351311268149
䛱,䛱tí,0.3529840195806276
懯,ū,0.3529582720740862
㰟,jì,0.3527360494303242
囈,yì,0.3526999304769574
㖨,ù,0.3526999304769574
𠹛,ái,0.3526999304769574
噎,wò,0.3526999304769574
咳,hái,0.3526454599348398
嗻,zhè,0.3524668499026916
哈,tà,0.3524497352886638
佷,héng,0.3520390313011897
𢤆,là,0.351978274657292
㥢,qiú,0.351978274657292
𢜗,bàng,0.3518582381197608
慃,yǎng,0.3518582381197608
㦎,uò,0.3518582381197608
譟,zào,0.3517712213381658
懞,méng,0.351728257892473
𠼠,zhǐ,0.3516920378079751
𠾢,shù,0.3516920378079751
𠾮,chuān,0.3516920378079751
𡀖,bō,0.3516920378079751
𡄢,shē,0.3516920378079751
嚅,rú,0.3516393917629734
怶,bì,0.3511595835425726
噎,ài,0.3509432662971363
諧,xié,0.3509163114474017
佧,佧kǎ,0.3509090474085214
𠷋,hòu,0.3508812353500871
詴,詴wēi,0.3506289376542645
惠,huì,0.3505603403378989
𢤋,xì,0.350440664259925
嘰,jī,0.3504166407005686
𣢲,qiān,0.3504145314524846
𣢬,iān,0.3504145314524846
歊,xiāo,0.350240434891812
讌,yàn,0.3502032241492875
愢,sāi,0.3501857919417177
惹,rě,0.3499241913792112
伽,qié,0.349626331653612
𠺗,iē,0.349571970455196
呢,nī,0.349571970455196
吽,hōng,0.349571970455196
叭,bā,0.349571970455196
嘛,má,0.349571970455196
𢙮,kàn,0.3495583125496958
㥼,yān,0.3495583125496958
㰥,xì,0.3494816155081767
𧭏,𧭏tāi,0.3494036570210561
𠳭,,0.3492814564151851
㤲,qiè,0.3491815198937246
偶,ǒu,0.3488452340714408
㰦,qù,0.3487057553179343
嘯,xiào,0.3486052360739172
懭,kuǎng,0.3485952593080693
誀,èr,0.3485826182736979
䚵,䚵tǒu,0.3485826182736979
欪,qù,0.3485633343688071
憟,sù,0.3484427047746423
𢗭,shè,0.3484195734290168
俓,jìng,0.3481777562134061
訂,dìng,0.3480927036209488
評,píng,0.3480927036209488
偋,bìng,0.3480036366574965
悍,hàn,0.3479858359090411
悍,hàn,0.3479858359090411
𧪹,𧪹xià,0.3479218318836913
𠰏,zhá,0.3477507435890029
嚨,lóng,0.3477456404463552
𣤊,lā,0.3477078744563896
呾,tǎ,0.3476267682022672
什,shí,0.3476170237966142
嗦,suō,0.3476101160871334
次,cì,0.3474399748248988
嚛,hù,0.3473660146461682
忍,rěn,0.3472380276073445
吠,fèi,0.3471393272804888
㕱,yóu,0.3471393272804888
必,bì,0.3469777725409143
𠋺,sāo,0.3468661217611072
懰,liǔ,0.3468182569825716
喕,miǎn,0.3467973887104396
㖺,chǔn,0.3467950812854751
啡,pái,0.3467950812854751
咋,zhā,0.3465993707771769
哪,nǎi（又读něi）,0.3464370630560233
㕲,yé,0.3460124701373052
喝,hē,0.3458907420590787
咼,wāi,0.3458237073736169
儃,dàn,0.3455461961448354
𠋗,𠋗yā,0.3454217266390688
詓,qǔ,0.345337413424746
㒈,hàn,0.3450358261225626
𢝬,shì,0.3448667742784267
詗,xiòng,0.3448362681006534
㥳,yuán,0.3444671197674465
誠,chéng,0.3444261881752238
𠐈,biān,0.3443303828501539
呐,nuò,0.3442656629957967
份,fèn,0.3441095858608522
憖,xìn,0.3440874091761907
仿,fǎng,0.3439032943693025
𣤯,shú,0.3433337691251023
懁,xuān,0.3430666010214378
謫,zé,0.3429978285781009
㱌,chè,0.3427371860326769
𠶧,diān,0.3427317566323696
偞,xiè,0.3427180158699695
唬,xiāo,0.3426632737841643
味,wèi,0.3426146182293357
𢡉,sè,0.3425838908828655
款,xīn,0.342526896005478
𧦝,hū,0.3423879479741474
𠶹,hé,0.342333397626327
嗺,suī,0.3422724065127086
懋,mào,0.3419731006693363
謓,zhèn,0.3419697904711597
欣,xīn,0.3418186446579292
惲,yùn,0.341538481288816
㗓,zhuī,0.3415008654093138
𢝓,juān,0.3414492869708613
𠯲,yuè,0.3413785799049558
㥜,èi,0.3413411935557506
忊,tìng,0.3413411935557506
囔,nang,0.3412905857198934
僜,chēng,0.3412450432999226
慵,yōng,0.3411877929256841
僳,僳sù,0.3411689390939094
𡂊,yú,0.3411686152866185
偛,chā,0.3407681996273181
但,dàn,0.3407061702560208
哋,diè,0.3404987751692919
佯,yáng,0.3403284384572
嗌,yì,0.3398925039774079
喖,hú,0.3398925039774079
𠻧,gù,0.3398925039774079
訬,chāo,0.3398756850536052
哩,mǎi,0.3398052012288285
諴,xián,0.3397839532477422
𣣜,yǒu,0.3397290897685467
𠯃,wǔ,0.339581432952998
唲,ér,0.3393313471416886
咕,gū,0.3392731676139637
伺,cì,0.3392686407822128
咥,dié,0.3392193465921989
咣,gōng,0.3389487204524321
𠷊,ián,0.3389487204524321
令,lián,0.3388530603785746
愐,miǎn,0.3387430239215574
嗑,kè,0.3386076394044879
㒊,sè,0.338580853202115
佃,diàn,0.3384310267865765
吃,qī,0.33838686764774
咩,iē（旧读mǐ）,0.3383511281614612
嘪,mǎi,0.3383511281614612
㥒,cǎi,0.3383416118660203
